2022-04-14 20:00:25.654 UTC [20] LOG:  database system was interrupted; last known up at 2022-04-13 23:01:08 UTC
2022-04-14 21:31:18.670 UTC [160] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 21:31:18.712 UTC [160] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 21:31:18.716 UTC [160] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 21:31:18.720 UTC [160] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 21:31:18.720 UTC [160] DETAIL:  parameters: $1 = '1'
2022-04-14 21:31:18.721 UTC [160] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 21:31:30.876 UTC [161] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 21:31:30.877 UTC [161] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 21:31:30.913 UTC [161] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 21:31:30.916 UTC [161] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 21:31:30.922 UTC [161] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 21:31:30.922 UTC [161] DETAIL:  parameters: $1 = '1'
2022-04-14 21:31:30.922 UTC [161] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 21:31:41.354 UTC [163] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 21:31:41.355 UTC [163] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 21:31:41.390 UTC [163] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 21:31:41.393 UTC [163] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 21:31:41.398 UTC [163] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 21:31:41.398 UTC [163] DETAIL:  parameters: $1 = '1'
2022-04-14 21:31:41.398 UTC [163] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 21:31:41.410 UTC [163] LOG:  execute pdo_stmt_00000004: UPDATE "public"."users" SET "firstname" = $1, "lastname" = $2, "email" = $3, "password" = $4 WHERE "id" = $5
2022-04-14 21:31:41.410 UTC [163] DETAIL:  parameters: $1 = 'DOE', $2 = 'Louise', $3 = 'louise.doe@email.com', $4 = 'uiopq', $5 = '2'
2022-04-14 21:31:41.426 UTC [163] LOG:  statement: DEALLOCATE pdo_stmt_00000004
2022-04-14 21:33:07.901 UTC [165] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 21:33:07.901 UTC [165] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 21:33:07.938 UTC [165] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 21:33:07.941 UTC [165] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 21:33:07.946 UTC [165] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 21:33:07.946 UTC [165] DETAIL:  parameters: $1 = '1'
2022-04-14 21:33:07.946 UTC [165] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 21:33:09.269 UTC [166] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 21:33:09.270 UTC [166] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 21:33:09.300 UTC [166] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 21:33:09.304 UTC [166] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 21:33:09.328 UTC [166] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 21:33:09.328 UTC [166] DETAIL:  parameters: $1 = '1'
2022-04-14 21:33:09.331 UTC [166] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 21:33:16.285 UTC [167] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 21:33:16.286 UTC [167] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 21:33:16.323 UTC [167] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 21:33:16.326 UTC [167] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 21:33:16.331 UTC [167] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 21:33:16.331 UTC [167] DETAIL:  parameters: $1 = '1'
2022-04-14 21:33:16.332 UTC [167] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 21:33:17.211 UTC [168] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 21:33:17.212 UTC [168] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 21:33:17.249 UTC [168] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 21:33:17.252 UTC [168] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 21:33:17.257 UTC [168] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 21:33:17.257 UTC [168] DETAIL:  parameters: $1 = '1'
2022-04-14 21:33:17.258 UTC [168] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 21:33:45.015 UTC [170] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 21:33:45.016 UTC [170] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 21:33:45.055 UTC [170] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 21:33:45.060 UTC [170] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 21:33:45.067 UTC [170] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 21:33:45.067 UTC [170] DETAIL:  parameters: $1 = '1'
2022-04-14 21:33:45.068 UTC [170] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 21:33:45.924 UTC [171] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 21:33:45.925 UTC [171] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 21:33:45.961 UTC [171] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 21:33:45.965 UTC [171] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 21:33:45.971 UTC [171] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 21:33:45.971 UTC [171] DETAIL:  parameters: $1 = '1'
2022-04-14 21:33:45.972 UTC [171] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 21:33:48.810 UTC [172] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 21:33:48.811 UTC [172] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 21:33:48.851 UTC [172] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 21:33:48.854 UTC [172] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 21:33:48.860 UTC [172] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users"
2022-04-14 21:33:48.865 UTC [172] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 21:33:57.863 UTC [173] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
